trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1835,False,"{'a': 0.1, 'e': 0.26600000000004836}",20,12,-65.27312653526992,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 1}",1
1836,False,"{'a': 0.1, 'e': 0.26560000000004835}",20,3,18.85734137154893,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1837,False,"{'a': 0.1, 'e': 0.26520000000004834}",20,4,7.952117095387253,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1838,False,"{'a': 0.1, 'e': 0.26480000000004833}",30,22,13.36778718009043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.1, 'e': 0.2644000000000483}",20,5,0.004725869557814288,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1840,False,"{'a': 0.1, 'e': 0.2640000000000483}",20,0,24.9875120943982,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1841,False,"{'a': 0.1, 'e': 0.2636000000000483}",25,0,42.8994688411977,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1842,False,"{'a': 0.1, 'e': 0.2632000000000483}",20,10,-17.81431327794056,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1843,False,"{'a': 0.1, 'e': 0.2628000000000483}",25,11,-7.127755884298886,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1844,False,"{'a': 0.1, 'e': 0.26240000000004826}",20,13,12.72967596649681,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.1, 'e': 0.26200000000004825}",20,0,6.912109400124112,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1846,False,"{'a': 0.1, 'e': 0.26160000000004824}",25,15,6.002489156322977,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1847,False,"{'a': 0.1, 'e': 0.2612000000000482}",25,11,6.466205224591204,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1848,False,"{'a': 0.1, 'e': 0.2608000000000482}",30,7,35.714583680456656,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.1, 'e': 0.2604000000000482}",20,11,17.34442311172132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.1, 'e': 0.2600000000000482}",30,16,16.462540584806195,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1851,False,"{'a': 0.1, 'e': 0.2596000000000482}",20,8,16.315868664051525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.1, 'e': 0.25920000000004817}",30,11,18.341785005334046,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1853,False,"{'a': 0.1, 'e': 0.25880000000004816}",25,11,-2.107043592993554,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1854,False,"{'a': 0.1, 'e': 0.25840000000004815}",25,9,-24.000131090725986,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1855,False,"{'a': 0.1, 'e': 0.25800000000004814}",20,9,20.246441073962412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.1, 'e': 0.2576000000000481}",30,16,2.974380102389152,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1857,False,"{'a': 0.1, 'e': 0.2572000000000481}",25,15,8.319609760340542,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1858,False,"{'a': 0.1, 'e': 0.2568000000000481}",20,8,-0.09390672492319263,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1859,False,"{'a': 0.1, 'e': 0.2564000000000481}",20,3,-23.873937275740765,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1860,False,"{'a': 0.1, 'e': 0.2560000000000481}",30,18,-17.232058595494927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1861,False,"{'a': 0.1, 'e': 0.25560000000004807}",25,7,29.058240717627477,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.1, 'e': 0.25520000000004806}",25,11,-14.825850859324277,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1863,False,"{'a': 0.1, 'e': 0.25480000000004804}",20,2,-2.4802468008504563,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1864,False,"{'a': 0.1, 'e': 0.25440000000004803}",25,14,15.56893743797783,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.1, 'e': 0.254000000000048}",20,8,0.7143544946162332,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1866,False,"{'a': 0.1, 'e': 0.253600000000048}",20,5,-37.83544813982062,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1867,False,"{'a': 0.1, 'e': 0.253200000000048}",20,9,21.971273445400147,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.1, 'e': 0.252800000000048}",25,3,20.108492229461756,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1869,False,"{'a': 0.1, 'e': 0.252400000000048}",20,4,-70.6465841405446,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
1870,False,"{'a': 0.1, 'e': 0.25200000000004796}",25,16,16.05205430870823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.1, 'e': 0.25160000000004795}",30,8,11.767825600469752,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1872,False,"{'a': 0.1, 'e': 0.25120000000004794}",20,2,-13.724397887555353,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1873,False,"{'a': 0.1, 'e': 0.25080000000004793}",25,19,10.466133310972978,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.1, 'e': 0.2504000000000479}",20,13,10.54803994099515,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.1, 'e': 0.2500000000000479}",20,6,-24.08066621490999,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1876,False,"{'a': 0.1, 'e': 0.2496000000000479}",25,12,19.581155032047896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.1, 'e': 0.24920000000004788}",25,11,8.818144829374123,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1878,False,"{'a': 0.1, 'e': 0.24880000000004787}",20,11,-4.972133080172211,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1879,False,"{'a': 0.1, 'e': 0.24840000000004786}",20,10,3.576918755510099,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.1, 'e': 0.24800000000004785}",25,0,18.369602804416466,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1881,False,"{'a': 0.1, 'e': 0.24760000000004784}",30,9,-0.12549815392900943,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1882,False,"{'a': 0.1, 'e': 0.24720000000004783}",20,11,6.305740157380351,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1883,False,"{'a': 0.1, 'e': 0.24680000000004781}",20,7,24.07077967469837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.1, 'e': 0.2464000000000478}",25,19,-1.6489448024833822,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1885,False,"{'a': 0.1, 'e': 0.2460000000000478}",20,11,-1.6806748197869155,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1886,False,"{'a': 0.1, 'e': 0.24560000000004778}",30,8,-14.165686193745117,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1887,False,"{'a': 0.1, 'e': 0.24520000000004777}",20,8,21.365528485628108,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.1, 'e': 0.24480000000004776}",20,8,-24.185039794697897,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1889,False,"{'a': 0.1, 'e': 0.24440000000004775}",30,13,17.553382988552745,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1890,False,"{'a': 0.1, 'e': 0.24400000000004773}",20,10,-32.424019377619466,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1891,False,"{'a': 0.1, 'e': 0.24360000000004772}",20,2,8.937225355563598,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1892,False,"{'a': 0.1, 'e': 0.2432000000000477}",30,12,-34.0786428096724,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1893,False,"{'a': 0.1, 'e': 0.2428000000000477}",25,7,20.25737331957635,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.1, 'e': 0.2424000000000477}",30,22,-30.28825886048374,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1895,False,"{'a': 0.1, 'e': 0.24200000000004768}",25,0,12.469044548205458,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1896,False,"{'a': 0.1, 'e': 0.24160000000004767}",20,16,10.282023664950593,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.1, 'e': 0.24120000000004765}",35,25,-11.207121070011612,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1898,False,"{'a': 0.1, 'e': 0.24080000000004764}",30,18,-2.274862761980838,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1899,False,"{'a': 0.1, 'e': 0.24040000000004763}",30,17,7.898213925147731,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1900,False,"{'a': 0.1, 'e': 0.24000000000004762}",25,8,22.68921041834752,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.1, 'e': 0.2396000000000476}",30,21,18.729837037106073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.1, 'e': 0.2392000000000476}",25,0,-22.963795200315726,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1903,False,"{'a': 0.1, 'e': 0.23880000000004759}",25,5,-4.097336049654132,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
1904,False,"{'a': 0.1, 'e': 0.23840000000004757}",20,0,-14.67098789209205,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1905,False,"{'a': 0.1, 'e': 0.23800000000004756}",35,5,7.751946326426934,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
1906,False,"{'a': 0.1, 'e': 0.23760000000004755}",20,8,12.87311865377515,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.1, 'e': 0.23720000000004754}",25,13,2.0475196071437156,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1908,False,"{'a': 0.1, 'e': 0.23680000000004753}",20,14,12.4414772227655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.1, 'e': 0.23640000000004752}",30,15,-51.66665158958746,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
1910,False,"{'a': 0.1, 'e': 0.2360000000000475}",20,5,16.00656468328079,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1911,False,"{'a': 0.1, 'e': 0.2356000000000475}",20,3,6.736450267195797,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1912,False,"{'a': 0.1, 'e': 0.23520000000004748}",20,0,24.633616964889747,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1913,False,"{'a': 0.1, 'e': 0.23480000000004747}",30,11,-17.842465601338375,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1914,False,"{'a': 0.1, 'e': 0.23440000000004746}",30,0,-46.859364403777974,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
1915,False,"{'a': 0.1, 'e': 0.23400000000004745}",30,14,3.9289124905222352,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1916,False,"{'a': 0.1, 'e': 0.23360000000004744}",20,2,9.731041222026622,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1917,False,"{'a': 0.1, 'e': 0.23320000000004742}",20,5,13.982540322297556,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.1, 'e': 0.2328000000000474}",25,0,-85.4473144298348,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
1919,False,"{'a': 0.1, 'e': 0.2324000000000474}",25,5,28.562949299868215,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.1, 'e': 0.2320000000000474}",20,12,3.4154268011684414,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1921,False,"{'a': 0.1, 'e': 0.23160000000004738}",25,7,-7.395745073030055,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1922,False,"{'a': 0.1, 'e': 0.23120000000004737}",20,10,4.807083151562278,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1923,False,"{'a': 0.1, 'e': 0.23080000000004736}",20,16,8.389754775795868,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.1, 'e': 0.23040000000004734}",25,3,13.265507443833785,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1925,False,"{'a': 0.1, 'e': 0.23000000000004733}",25,13,20.893368703181583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.1, 'e': 0.22960000000004732}",20,9,-1.5934412711196195,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1927,False,"{'a': 0.1, 'e': 0.2292000000000473}",25,18,10.850270983154687,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.1, 'e': 0.2288000000000473}",35,17,17.32236985651158,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1929,False,"{'a': 0.1, 'e': 0.2284000000000473}",25,13,-2.035508886558281,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1930,False,"{'a': 0.1, 'e': 0.22800000000004728}",20,0,-30.177556672832413,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
1931,False,"{'a': 0.1, 'e': 0.22760000000004726}",30,13,27.31805624090393,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.1, 'e': 0.22720000000004725}",20,14,5.311115995227091,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.1, 'e': 0.22680000000004724}",20,14,14.110872663742544,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.1, 'e': 0.22640000000004723}",20,14,11.18740920354604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.1, 'e': 0.22600000000004722}",20,8,-21.975380223948353,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1936,False,"{'a': 0.1, 'e': 0.2256000000000472}",20,0,-15.840099612421655,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1937,False,"{'a': 0.1, 'e': 0.2252000000000472}",30,10,7.979883550978338,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1938,False,"{'a': 0.1, 'e': 0.22480000000004718}",35,21,19.469969637272676,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.1, 'e': 0.22440000000004717}",25,0,-48.471334876918036,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
1940,False,"{'a': 0.1, 'e': 0.22400000000004716}",20,0,-3.337305750106891,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1941,False,"{'a': 0.1, 'e': 0.22360000000004715}",20,9,24.233354406309672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.1, 'e': 0.22320000000004714}",20,12,9.588702359498603,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.1, 'e': 0.22280000000004713}",25,12,13.997074196303581,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1944,False,"{'a': 0.1, 'e': 0.22240000000004712}",25,12,23.982154771253228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.1, 'e': 0.2220000000000471}",20,4,5.857755064884387,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1946,False,"{'a': 0.1, 'e': 0.2216000000000471}",30,11,32.95334709106746,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.1, 'e': 0.22120000000004708}",30,12,12.140658773907687,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1948,False,"{'a': 0.1, 'e': 0.22080000000004707}",20,14,-31.213005904802156,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1949,False,"{'a': 0.1, 'e': 0.22040000000004706}",20,5,11.228402826887327,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1950,False,"{'a': 0.1, 'e': 0.22000000000004705}",20,16,5.379891795795151,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.1, 'e': 0.21960000000004704}",20,0,-74.64618269269648,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1952,False,"{'a': 0.1, 'e': 0.21920000000004702}",25,16,-2.0825613595116534,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1953,False,"{'a': 0.1, 'e': 0.218800000000047}",25,14,11.181443984992232,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.1, 'e': 0.218400000000047}",20,0,-38.299359526793594,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1955,False,"{'a': 0.1, 'e': 0.218000000000047}",20,2,-12.036263826790318,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1956,False,"{'a': 0.1, 'e': 0.21760000000004698}",25,5,20.02043361269003,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1957,False,"{'a': 0.1, 'e': 0.21720000000004697}",25,3,17.69750215987212,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1958,False,"{'a': 0.1, 'e': 0.21680000000004696}",30,15,-35.36517384177174,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1959,False,"{'a': 0.1, 'e': 0.21640000000004694}",20,10,10.680505502823628,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.1, 'e': 0.21600000000004693}",30,18,25.2591405456061,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.1, 'e': 0.21560000000004692}",20,6,16.02738987035506,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1962,False,"{'a': 0.1, 'e': 0.2152000000000469}",20,9,18.739297434840527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.1, 'e': 0.2148000000000469}",25,8,-23.55707052640781,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1964,False,"{'a': 0.1, 'e': 0.2144000000000469}",20,0,-23.15992417190372,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1965,False,"{'a': 0.1, 'e': 0.21400000000004687}",25,17,12.697316188407456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.1, 'e': 0.21360000000004686}",35,0,17.465792427880206,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
1967,False,"{'a': 0.1, 'e': 0.21320000000004685}",30,12,32.12509701252352,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.1, 'e': 0.21280000000004684}",25,4,11.932970085271558,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1969,False,"{'a': 0.1, 'e': 0.21240000000004683}",20,13,14.777758505063487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.1, 'e': 0.21200000000004682}",20,10,-8.184106176423587,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1971,False,"{'a': 0.1, 'e': 0.2116000000000468}",20,13,10.164843955338197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.1, 'e': 0.2112000000000468}",25,2,26.036173962575152,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1973,False,"{'a': 0.1, 'e': 0.21080000000004678}",25,11,17.47497425886579,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.1, 'e': 0.21040000000004677}",30,16,7.092474936741498,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1975,False,"{'a': 0.1, 'e': 0.21000000000004676}",20,16,4.874062718499444,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.1, 'e': 0.20960000000004675}",30,3,-23.81499422667259,"{0: 24, 1: 1, 2: 0, 3: 1, 4: 1}",1
1977,False,"{'a': 0.1, 'e': 0.20920000000004674}",20,8,22.047313944154062,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.1, 'e': 0.20880000000004673}",30,4,-79.68925270000719,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 2}",1
1979,False,"{'a': 0.1, 'e': 0.20840000000004671}",20,12,2.3923400387889178,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1980,False,"{'a': 0.1, 'e': 0.2080000000000467}",20,10,5.072486446717979,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1981,False,"{'a': 0.1, 'e': 0.2076000000000467}",30,8,-15.79602272981247,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1982,False,"{'a': 0.1, 'e': 0.20720000000004668}",20,5,-22.365033205003687,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1983,False,"{'a': 0.1, 'e': 0.20680000000004667}",20,14,-1.4218319717287362,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1984,False,"{'a': 0.1, 'e': 0.20640000000004666}",20,11,-35.58368281559674,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1985,False,"{'a': 0.1, 'e': 0.20600000000004665}",30,17,16.832343442300374,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.1, 'e': 0.20560000000004663}",25,20,9.771591607141271,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.1, 'e': 0.20520000000004662}",25,5,-8.996732687010155,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1988,False,"{'a': 0.1, 'e': 0.2048000000000466}",20,0,-81.0650427642341,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
1989,False,"{'a': 0.1, 'e': 0.2044000000000466}",30,3,-14.66121960639352,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1990,False,"{'a': 0.1, 'e': 0.2040000000000466}",25,0,2.352252668396774,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1991,False,"{'a': 0.1, 'e': 0.20360000000004658}",30,7,-17.533701602574695,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1992,False,"{'a': 0.1, 'e': 0.20320000000004657}",20,2,-20.911943296942855,"{0: 15, 1: 1, 2: 0, 3: 2, 4: 0}",1
1993,False,"{'a': 0.1, 'e': 0.20280000000004655}",20,6,12.593390408675775,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1994,False,"{'a': 0.1, 'e': 0.20240000000004654}",20,10,18.72551908718801,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.1, 'e': 0.20200000000004653}",30,10,30.39672447844381,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.1, 'e': 0.20160000000004652}",20,13,12.429439274684874,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.1, 'e': 0.2012000000000465}",20,9,-20.76844364955519,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1998,False,"{'a': 0.1, 'e': 0.2008000000000465}",30,13,-23.02812209727065,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1999,False,"{'a': 0.1, 'e': 0.20040000000004649}",20,10,16.2351529899923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.1, 'e': 0.20000000000004647}",30,12,-1.099069108016513,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
2001,False,"{'a': 0.1, 'e': 0.19960000000004646}",30,10,5.717614809137616,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
2002,False,"{'a': 0.1, 'e': 0.19920000000004645}",25,17,6.318495331490045,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.1, 'e': 0.19880000000004644}",20,6,2.7979829085043963,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2004,False,"{'a': 0.1, 'e': 0.19840000000004643}",30,20,17.982741059911465,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.1, 'e': 0.19800000000004642}",20,10,-3.9867753331945055,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2006,False,"{'a': 0.1, 'e': 0.1976000000000464}",20,0,-21.12170165043023,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
2007,False,"{'a': 0.1, 'e': 0.1972000000000464}",25,0,27.040490295191123,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
2008,False,"{'a': 0.1, 'e': 0.19680000000004638}",20,7,1.4581855256937482,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2009,False,"{'a': 0.1, 'e': 0.19640000000004637}",30,13,22.963870932652537,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2010,False,"{'a': 0.1, 'e': 0.19600000000004636}",30,7,1.5771755361995576,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
2011,False,"{'a': 0.1, 'e': 0.19560000000004635}",20,8,6.861570570543093,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2012,False,"{'a': 0.1, 'e': 0.19520000000004634}",20,4,27.22935236739419,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.1, 'e': 0.19480000000004632}",25,0,-107.20423900204027,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
2014,False,"{'a': 0.1, 'e': 0.1944000000000463}",20,15,10.77495557922367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.1, 'e': 0.1940000000000463}",35,18,-31.185824825208396,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
2016,False,"{'a': 0.1, 'e': 0.1936000000000463}",20,12,-4.5832673853360175,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
