trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.1, 'e': 0.9085000000000101}",20,0,-62.495981986913094,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
184,False,"{'a': 0.1, 'e': 0.9080000000000101}",20,0,-112.79379729793254,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
185,False,"{'a': 0.1, 'e': 0.9075000000000102}",25,0,-130.76416718585355,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
186,False,"{'a': 0.1, 'e': 0.9070000000000102}",25,0,-49.56790192216915,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
187,False,"{'a': 0.1, 'e': 0.9065000000000103}",35,6,-84.78735524131761,"{0: 19, 1: 0, 2: 9, 3: 1, 4: 0}",1
188,False,"{'a': 0.1, 'e': 0.9060000000000104}",20,0,-159.37499637551062,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
189,False,"{'a': 0.1, 'e': 0.9055000000000104}",20,9,-62.566317803413135,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
190,False,"{'a': 0.1, 'e': 0.9050000000000105}",20,0,-90.82906004608577,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
191,False,"{'a': 0.1, 'e': 0.9045000000000105}",20,0,-94.8577872704251,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
192,False,"{'a': 0.1, 'e': 0.9040000000000106}",25,0,-65.00330095311558,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
193,False,"{'a': 0.1, 'e': 0.9035000000000106}",30,0,-294.3026499823329,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 5}",0
194,False,"{'a': 0.1, 'e': 0.9030000000000107}",20,3,-23.589955659590725,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
195,False,"{'a': 0.1, 'e': 0.9025000000000107}",20,0,-129.23392993271747,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
196,False,"{'a': 0.1, 'e': 0.9020000000000108}",20,3,-105.8446227672774,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 2}",1
197,False,"{'a': 0.1, 'e': 0.9015000000000108}",30,0,-86.3074886180997,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
198,False,"{'a': 0.1, 'e': 0.9010000000000109}",25,0,-45.48090273218476,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
199,False,"{'a': 0.1, 'e': 0.900500000000011}",20,6,-16.0298164154162,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
200,False,"{'a': 0.1, 'e': 0.900000000000011}",20,0,-51.26590809983151,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
201,False,"{'a': 0.1, 'e': 0.8995000000000111}",25,0,-34.52160175956253,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
202,False,"{'a': 0.1, 'e': 0.8990000000000111}",25,0,-171.75230242808755,"{0: 14, 1: 2, 2: 4, 3: 3, 4: 2}",0
203,False,"{'a': 0.1, 'e': 0.8985000000000112}",25,0,-219.73880327377032,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 5}",0
204,False,"{'a': 0.1, 'e': 0.8980000000000112}",30,0,-145.36624066839482,"{0: 19, 1: 0, 2: 7, 3: 3, 4: 1}",0
205,False,"{'a': 0.1, 'e': 0.8975000000000113}",25,0,-166.4795393044663,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
206,False,"{'a': 0.1, 'e': 0.8970000000000113}",25,0,-131.2872197694275,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
207,False,"{'a': 0.1, 'e': 0.8965000000000114}",25,15,0.9202434445315981,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.1, 'e': 0.8960000000000115}",25,0,-122.08066169464863,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
209,False,"{'a': 0.1, 'e': 0.8955000000000115}",20,2,-18.211568342633225,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
210,False,"{'a': 0.1, 'e': 0.8950000000000116}",20,0,-77.51926797657485,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
211,False,"{'a': 0.1, 'e': 0.8945000000000116}",20,0,-74.89283158399206,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
212,False,"{'a': 0.1, 'e': 0.8940000000000117}",25,0,-162.22400484076095,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
213,False,"{'a': 0.1, 'e': 0.8935000000000117}",35,3,-77.39798042143629,"{0: 21, 1: 3, 2: 7, 3: 1, 4: 0}",1
214,False,"{'a': 0.1, 'e': 0.8930000000000118}",25,0,-115.28168409314124,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
215,False,"{'a': 0.1, 'e': 0.8925000000000118}",20,0,-37.99514917569626,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
216,False,"{'a': 0.1, 'e': 0.8920000000000119}",30,0,-113.33961337835939,"{0: 18, 1: 5, 2: 5, 3: 1, 4: 1}",0
217,False,"{'a': 0.1, 'e': 0.891500000000012}",20,0,-57.62540043027203,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
218,False,"{'a': 0.1, 'e': 0.891000000000012}",25,0,-107.95919127720396,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
219,False,"{'a': 0.1, 'e': 0.8905000000000121}",35,20,-51.23623105131605,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
220,False,"{'a': 0.1, 'e': 0.8900000000000121}",20,0,-43.65970568644682,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
221,False,"{'a': 0.1, 'e': 0.8895000000000122}",25,0,-110.20539891794792,"{0: 12, 1: 4, 2: 8, 3: 1, 4: 0}",0
222,False,"{'a': 0.1, 'e': 0.8890000000000122}",25,0,-145.8290146842393,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
223,False,"{'a': 0.1, 'e': 0.8885000000000123}",30,0,-114.94432226565748,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
224,False,"{'a': 0.1, 'e': 0.8880000000000123}",25,14,-55.478374361059174,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
225,False,"{'a': 0.1, 'e': 0.8875000000000124}",25,0,-242.04684316562526,"{0: 12, 1: 1, 2: 7, 3: 1, 4: 4}",0
226,False,"{'a': 0.1, 'e': 0.8870000000000124}",25,0,-186.43094434766203,"{0: 14, 1: 0, 2: 8, 3: 0, 4: 3}",0
227,False,"{'a': 0.1, 'e': 0.8865000000000125}",20,5,-143.39148171799266,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 3}",1
228,False,"{'a': 0.1, 'e': 0.8860000000000126}",30,10,-61.970310693774216,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
229,False,"{'a': 0.1, 'e': 0.8855000000000126}",20,12,-8.7151039044171,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
230,False,"{'a': 0.1, 'e': 0.8850000000000127}",25,0,-178.61924500084388,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
231,False,"{'a': 0.1, 'e': 0.8845000000000127}",25,5,-53.11829980836778,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",1
232,False,"{'a': 0.1, 'e': 0.8840000000000128}",20,0,-16.440926942265655,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
233,False,"{'a': 0.1, 'e': 0.8835000000000128}",25,0,-86.80498705097622,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
234,False,"{'a': 0.1, 'e': 0.8830000000000129}",20,0,-147.48140704148045,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",1
235,False,"{'a': 0.1, 'e': 0.8825000000000129}",30,0,-80.99492323832034,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
236,False,"{'a': 0.1, 'e': 0.882000000000013}",20,0,-157.3629665828111,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
237,False,"{'a': 0.1, 'e': 0.881500000000013}",25,0,-60.228505149876135,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
238,False,"{'a': 0.1, 'e': 0.8810000000000131}",20,0,-84.45347088871087,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
239,False,"{'a': 0.1, 'e': 0.8805000000000132}",35,0,-192.78497462413844,"{0: 19, 1: 7, 2: 6, 3: 0, 4: 3}",0
240,False,"{'a': 0.1, 'e': 0.8800000000000132}",25,15,5.949305440248444,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.1, 'e': 0.8795000000000133}",25,15,-4.601928041340617,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.1, 'e': 0.8790000000000133}",20,0,-70.68986787540219,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
243,False,"{'a': 0.1, 'e': 0.8785000000000134}",30,0,-64.2138703558704,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
244,False,"{'a': 0.1, 'e': 0.8780000000000134}",25,0,-124.51495824845668,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
245,False,"{'a': 0.1, 'e': 0.8775000000000135}",20,0,-93.7203500497314,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
246,False,"{'a': 0.1, 'e': 0.8770000000000135}",20,0,-201.3793975474964,"{0: 10, 1: 1, 2: 3, 3: 3, 4: 3}",0
247,False,"{'a': 0.1, 'e': 0.8765000000000136}",25,0,-98.32693588070627,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
248,False,"{'a': 0.1, 'e': 0.8760000000000137}",25,0,-92.60917212518879,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
249,False,"{'a': 0.1, 'e': 0.8755000000000137}",35,4,-95.30156395157809,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 1}",1
250,False,"{'a': 0.1, 'e': 0.8750000000000138}",30,0,-142.20962269640685,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
251,False,"{'a': 0.1, 'e': 0.8745000000000138}",20,0,-50.91406859523739,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
252,False,"{'a': 0.1, 'e': 0.8740000000000139}",20,7,-32.13677249121446,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
253,False,"{'a': 0.1, 'e': 0.8735000000000139}",20,0,-172.00030606626078,"{0: 7, 1: 2, 2: 7, 3: 3, 4: 1}",0
254,False,"{'a': 0.1, 'e': 0.873000000000014}",20,0,-178.98577285918776,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 4}",0
255,False,"{'a': 0.1, 'e': 0.872500000000014}",25,5,-222.0257602290109,"{0: 9, 1: 3, 2: 2, 3: 2, 4: 4}",1
256,False,"{'a': 0.1, 'e': 0.8720000000000141}",20,0,-33.81746328972324,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
257,False,"{'a': 0.1, 'e': 0.8715000000000142}",25,0,-145.62830988362487,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
258,False,"{'a': 0.1, 'e': 0.8710000000000142}",25,4,-32.0940883397728,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
259,False,"{'a': 0.1, 'e': 0.8705000000000143}",30,0,-120.94173244470342,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
260,False,"{'a': 0.1, 'e': 0.8700000000000143}",20,0,-46.9932216925168,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
261,False,"{'a': 0.1, 'e': 0.8695000000000144}",35,0,-201.54160278468282,"{0: 21, 1: 2, 2: 8, 3: 1, 4: 3}",0
262,False,"{'a': 0.1, 'e': 0.8690000000000144}",25,0,-119.86803072648796,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
263,False,"{'a': 0.1, 'e': 0.8685000000000145}",20,8,-50.46512797035525,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
264,False,"{'a': 0.1, 'e': 0.8680000000000145}",20,1,-164.33477270620483,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 3}",1
265,False,"{'a': 0.1, 'e': 0.8675000000000146}",20,0,-216.72987465379867,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 4}",0
266,False,"{'a': 0.1, 'e': 0.8670000000000146}",20,1,-38.231527513707206,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
267,False,"{'a': 0.1, 'e': 0.8665000000000147}",20,0,-50.81445741569724,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
268,False,"{'a': 0.1, 'e': 0.8660000000000148}",20,0,-124.27605080326126,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
269,False,"{'a': 0.1, 'e': 0.8655000000000148}",20,0,-109.07151013191252,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
270,False,"{'a': 0.1, 'e': 0.8650000000000149}",35,0,-159.87052675901492,"{0: 19, 1: 4, 2: 8, 3: 4, 4: 0}",0
271,False,"{'a': 0.1, 'e': 0.8645000000000149}",35,0,-230.73364511932905,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 5}",0
272,False,"{'a': 0.1, 'e': 0.864000000000015}",20,0,0.5577103407857038,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
273,False,"{'a': 0.1, 'e': 0.863500000000015}",20,0,-118.98844171791553,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
274,False,"{'a': 0.1, 'e': 0.8630000000000151}",20,0,-11.568583349308938,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
275,False,"{'a': 0.1, 'e': 0.8625000000000151}",20,10,-22.052468488282532,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
276,False,"{'a': 0.1, 'e': 0.8620000000000152}",20,0,-53.68550288229436,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
277,False,"{'a': 0.1, 'e': 0.8615000000000153}",30,0,-122.81003741199986,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
278,False,"{'a': 0.1, 'e': 0.8610000000000153}",30,0,-182.5448407728174,"{0: 16, 1: 2, 2: 9, 3: 1, 4: 2}",0
279,False,"{'a': 0.1, 'e': 0.8605000000000154}",30,3,-262.333257739803,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 4}",1
280,False,"{'a': 0.1, 'e': 0.8600000000000154}",25,13,-7.831768204087862,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
281,False,"{'a': 0.1, 'e': 0.8595000000000155}",25,17,-29.075660133564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.1, 'e': 0.8590000000000155}",25,0,-53.45819997437568,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
283,False,"{'a': 0.1, 'e': 0.8585000000000156}",30,0,-124.37291954497381,"{0: 22, 1: 2, 2: 2, 3: 2, 4: 2}",0
284,False,"{'a': 0.1, 'e': 0.8580000000000156}",25,8,-48.141011750774595,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
285,False,"{'a': 0.1, 'e': 0.8575000000000157}",30,0,-55.64380049478371,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
286,False,"{'a': 0.1, 'e': 0.8570000000000157}",20,0,-107.67800360569952,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
287,False,"{'a': 0.1, 'e': 0.8565000000000158}",20,0,-78.18590131308686,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
288,False,"{'a': 0.1, 'e': 0.8560000000000159}",25,0,-94.47600785577215,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
289,False,"{'a': 0.1, 'e': 0.8555000000000159}",30,0,-54.388121151530214,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
290,False,"{'a': 0.1, 'e': 0.855000000000016}",30,0,-185.33648155266584,"{0: 22, 1: 1, 2: 1, 3: 2, 4: 4}",0
291,False,"{'a': 0.1, 'e': 0.854500000000016}",20,0,-128.26243220573238,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
292,False,"{'a': 0.1, 'e': 0.8540000000000161}",20,0,-81.11269865366035,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
293,False,"{'a': 0.1, 'e': 0.8535000000000161}",20,5,-55.1201620534741,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.1, 'e': 0.8530000000000162}",25,0,-111.31795219083742,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
295,False,"{'a': 0.1, 'e': 0.8525000000000162}",35,0,-198.07234166471287,"{0: 18, 1: 5, 2: 9, 3: 1, 4: 2}",0
296,False,"{'a': 0.1, 'e': 0.8520000000000163}",20,0,-122.74835440666564,"{0: 7, 1: 7, 2: 4, 3: 1, 4: 1}",0
297,False,"{'a': 0.1, 'e': 0.8515000000000164}",35,0,-55.682153163525314,"{0: 28, 1: 1, 2: 5, 3: 0, 4: 1}",0
298,False,"{'a': 0.1, 'e': 0.8510000000000164}",30,0,-97.0642589629366,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
299,False,"{'a': 0.1, 'e': 0.8505000000000165}",25,0,-97.66142445480173,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
300,False,"{'a': 0.1, 'e': 0.8500000000000165}",20,0,-34.828770147136076,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
301,False,"{'a': 0.1, 'e': 0.8495000000000166}",20,0,-14.35948810027887,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
302,False,"{'a': 0.1, 'e': 0.8490000000000166}",20,0,-94.57633537134038,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
303,False,"{'a': 0.1, 'e': 0.8485000000000167}",30,0,-134.1556611159561,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
304,False,"{'a': 0.1, 'e': 0.8480000000000167}",20,0,-49.27194852888557,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
305,False,"{'a': 0.1, 'e': 0.8475000000000168}",20,0,-138.62945474557247,"{0: 12, 1: 3, 2: 0, 3: 3, 4: 2}",0
306,False,"{'a': 0.1, 'e': 0.8470000000000169}",25,6,-41.41098340229661,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 0}",1
307,False,"{'a': 0.1, 'e': 0.8465000000000169}",25,0,-121.08501750307033,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
308,False,"{'a': 0.1, 'e': 0.846000000000017}",20,0,-62.824699184532854,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
309,False,"{'a': 0.1, 'e': 0.845500000000017}",20,0,-24.185798394947078,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
310,False,"{'a': 0.1, 'e': 0.8450000000000171}",20,0,-99.94602093243614,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
311,False,"{'a': 0.1, 'e': 0.8445000000000171}",30,0,-226.56211739355965,"{0: 15, 1: 5, 2: 4, 3: 3, 4: 3}",0
312,False,"{'a': 0.1, 'e': 0.8440000000000172}",20,0,-81.75268141445412,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
313,False,"{'a': 0.1, 'e': 0.8435000000000172}",20,0,-99.74346199099881,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
314,False,"{'a': 0.1, 'e': 0.8430000000000173}",20,0,-103.28467768293632,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
315,False,"{'a': 0.1, 'e': 0.8425000000000173}",25,0,-192.27062090480592,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
316,False,"{'a': 0.1, 'e': 0.8420000000000174}",25,3,-120.7297245082564,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 3}",1
317,False,"{'a': 0.1, 'e': 0.8415000000000175}",25,5,-121.8403500632516,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",1
318,False,"{'a': 0.1, 'e': 0.8410000000000175}",25,0,-162.3512379704765,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
319,False,"{'a': 0.1, 'e': 0.8405000000000176}",20,0,-77.417727711071,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
320,False,"{'a': 0.1, 'e': 0.8400000000000176}",25,0,-113.89997204627622,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
321,False,"{'a': 0.1, 'e': 0.8395000000000177}",20,6,-29.067215511310955,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
322,False,"{'a': 0.1, 'e': 0.8390000000000177}",25,12,11.6490166955011,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.1, 'e': 0.8385000000000178}",20,0,-131.43253858038398,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
324,False,"{'a': 0.1, 'e': 0.8380000000000178}",25,0,-4.278752691369302,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
325,False,"{'a': 0.1, 'e': 0.8375000000000179}",20,0,-105.1602236244137,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
326,False,"{'a': 0.1, 'e': 0.837000000000018}",30,0,-177.95940207609462,"{0: 13, 1: 8, 2: 5, 3: 3, 4: 1}",1
327,False,"{'a': 0.1, 'e': 0.836500000000018}",20,0,-58.316259574113694,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
328,False,"{'a': 0.1, 'e': 0.8360000000000181}",20,0,-42.74688194049606,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
329,False,"{'a': 0.1, 'e': 0.8355000000000181}",20,0,-51.96569986872718,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
330,False,"{'a': 0.1, 'e': 0.8350000000000182}",20,0,-62.95333180061048,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
331,False,"{'a': 0.1, 'e': 0.8345000000000182}",20,4,-81.72098512413942,"{0: 10, 1: 0, 2: 4, 3: 1, 4: 1}",1
332,False,"{'a': 0.1, 'e': 0.8340000000000183}",20,0,-57.46007994117833,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
333,False,"{'a': 0.1, 'e': 0.8335000000000183}",20,0,-27.54889001982506,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
334,False,"{'a': 0.1, 'e': 0.8330000000000184}",30,13,8.512675597790373,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
335,False,"{'a': 0.1, 'e': 0.8325000000000184}",20,0,-114.59284574335803,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
336,False,"{'a': 0.1, 'e': 0.8320000000000185}",25,16,-31.32293757167583,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
337,False,"{'a': 0.1, 'e': 0.8315000000000186}",25,0,-135.84913443704653,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
338,False,"{'a': 0.1, 'e': 0.8310000000000186}",20,3,-61.787781388743326,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
339,False,"{'a': 0.1, 'e': 0.8305000000000187}",30,0,-84.01278283984888,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
340,False,"{'a': 0.1, 'e': 0.8300000000000187}",25,0,-175.1076096446987,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 3}",0
341,False,"{'a': 0.1, 'e': 0.8295000000000188}",25,0,-69.19285498968638,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
342,False,"{'a': 0.1, 'e': 0.8290000000000188}",20,0,-178.87474635505765,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
343,False,"{'a': 0.1, 'e': 0.8285000000000189}",20,0,-101.82028955282424,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
344,False,"{'a': 0.1, 'e': 0.8280000000000189}",20,6,-41.25699310587414,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 0}",1
345,False,"{'a': 0.1, 'e': 0.827500000000019}",20,0,-86.19140979825366,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
346,False,"{'a': 0.1, 'e': 0.827000000000019}",30,0,22.197021832685788,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
347,False,"{'a': 0.1, 'e': 0.8265000000000191}",25,0,-185.20829389408385,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
348,False,"{'a': 0.1, 'e': 0.8260000000000192}",30,0,-119.56863749125097,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
349,False,"{'a': 0.1, 'e': 0.8255000000000192}",20,0,-69.00496865500423,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
350,False,"{'a': 0.1, 'e': 0.8250000000000193}",20,0,-26.336695938508807,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
351,False,"{'a': 0.1, 'e': 0.8245000000000193}",25,0,-135.8187863890063,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
352,False,"{'a': 0.1, 'e': 0.8240000000000194}",20,4,-58.76139156220478,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
353,False,"{'a': 0.1, 'e': 0.8235000000000194}",20,10,-13.703305136345985,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.1, 'e': 0.8230000000000195}",20,14,11.28682666521435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.1, 'e': 0.8225000000000195}",20,3,-117.01878005679184,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 2}",1
356,False,"{'a': 0.1, 'e': 0.8220000000000196}",20,0,-175.33926754190054,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
357,False,"{'a': 0.1, 'e': 0.8215000000000197}",20,16,7.364938225171458,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.1, 'e': 0.8210000000000197}",25,0,-34.97728298746618,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
359,False,"{'a': 0.1, 'e': 0.8205000000000198}",20,0,-129.08660143394627,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
360,False,"{'a': 0.1, 'e': 0.8200000000000198}",35,0,-113.72079471748638,"{0: 23, 1: 4, 2: 5, 3: 2, 4: 1}",0
361,False,"{'a': 0.1, 'e': 0.8195000000000199}",20,0,-94.73676397041453,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
362,False,"{'a': 0.1, 'e': 0.8190000000000199}",25,12,-49.64289720225055,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
363,False,"{'a': 0.1, 'e': 0.81850000000002}",20,0,-20.875482847913528,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
364,False,"{'a': 0.1, 'e': 0.81800000000002}",20,0,-94.37907872861103,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
365,False,"{'a': 0.1, 'e': 0.8175000000000201}",30,0,-54.008042557405076,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
366,False,"{'a': 0.1, 'e': 0.8170000000000202}",25,0,-61.64413878491139,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
